# Geant4 3D energy deposition grid (sparse, non-zero cells only)
# NEvents: 100000
# xy_bin_mm: 0.01  z_bin_um: 0.2
x_mm,y_mm,depth_um,edep_eV
0.0250,0.0050,24.300,7.2019e+05
-0.0050,0.0450,33.900,1.3600e+04
-0.0050,-0.0350,4.100,1.1737e+05
-0.0150,0.0350,6.500,1.1092e+05
-0.0350,0.0050,13.700,2.0649e+05
0.0050,-0.0250,31.300,4.5847e+05
0.0250,0.0050,24.100,7.6097e+05
-0.0050,-0.0350,3.900,1.2202e+05
-0.0150,0.0350,6.300,1.0456e+05
-0.0350,0.0050,13.500,2.0678e+05
0.0050,-0.0250,31.100,5.4866e+05
0.0250,0.0050,23.900,7.5368e+05
-0.0050,-0.0350,3.700,1.1474e+05
-0.0150,0.0350,6.100,9.9789e+04
-0.0350,0.0050,13.300,2.1450e+05
-0.0050,-0.0350,3.500,9.8933e+04
-0.0150,0.0350,5.900,1.2656e+05
-0.0350,0.0050,13.100,1.7955e+05
-0.0050,-0.0350,3.300,1.0359e+05
-0.0150,0.0350,5.700,1.1689e+05
-0.0350,0.0050,12.900,1.8729e+05
-0.0050,-0.0350,3.100,1.3512e+05
-0.0150,0.0350,5.500,9.7598e+04
-0.0350,0.0050,12.700,2.3358e+05
-0.0050,-0.0250,30.300,5.4096e+05
0.0150,0.0050,23.100,2.1394e+06
-0.0050,-0.0250,30.100,6.0234e+05
0.0150,0.0050,22.900,2.0477e+06
-0.0050,-0.0250,29.900,5.7790e+05
0.0150,0.0050,22.700,2.2259e+06
-0.0050,-0.0250,29.700,5.4653e+05
0.0150,0.0050,22.500,2.1177e+06
-0.0050,-0.0250,29.500,6.9060e+05
0.0150,0.0050,22.300,2.0983e+06
-0.0050,-0.0250,29.300,6.3179e+05
0.0150,0.0050,22.100,2.0695e+06
-0.0050,-0.0250,29.100,6.7485e+05
0.0150,0.0050,21.900,2.1160e+06
-0.0050,-0.0250,28.900,7.3282e+05
0.0150,0.0050,21.700,2.2110e+06
-0.0050,-0.0250,28.700,7.0739e+05
0.0150,0.0050,21.500,2.2394e+06
0.0150,-0.0050,11.900,1.9774e+06
-0.0350,0.0050,28.700,1.2501e+05
0.0350,0.0350,7.900,1.4784e+03
-0.0050,-0.0350,19.100,2.2350e+05
-0.0150,0.0350,21.500,5.4882e+04
0.0150,-0.0050,12.100,1.8984e+06
-0.0350,0.0050,28.900,1.2614e+05
0.0350,0.0350,8.100,2.0231e+03
-0.0050,-0.0350,19.300,2.1790e+05
-0.0150,0.0350,21.700,7.0965e+04
0.0150,-0.0050,12.300,1.6959e+06
-0.0350,0.0050,29.100,1.2961e+05
0.0350,0.0350,8.300,1.0939e+03
-0.0050,-0.0350,19.500,2.2111e+05
-0.0150,0.0350,21.900,1.0320e+05
0.0150,-0.0050,12.500,1.9663e+06
-0.0350,0.0050,29.300,9.6014e+04
0.0350,0.0350,8.500,1.1933e+03
-0.0050,-0.0350,19.700,2.3079e+05
-0.0150,0.0350,22.100,7.8583e+04
0.0150,-0.0050,12.700,1.7957e+06
-0.0350,0.0050,29.500,1.5682e+05
0.0350,0.0350,8.700,9.5437e+02
-0.0050,-0.0350,19.900,2.3573e+05
-0.0150,0.0350,22.300,8.8161e+04
0.0150,-0.0050,12.900,1.8903e+06
-0.0350,0.0050,29.700,1.2606e+05
0.0350,0.0350,8.900,8.7383e+02
-0.0050,-0.0350,20.100,2.6603e+05
0.0150,-0.0050,13.700,2.0284e+06
-0.0350,0.0050,30.500,1.3206e+05
0.0350,0.0350,9.700,4.5796e+02
-0.0050,-0.0350,20.900,2.3000e+05
-0.0150,0.0350,23.300,1.1580e+05
0.0150,-0.0050,13.900,1.9220e+06
-0.0350,0.0050,30.700,8.1303e+04
0.0350,0.0350,9.900,5.1035e+02
-0.0050,-0.0350,21.100,2.2426e+05
-0.0150,0.0350,23.500,7.4357e+04
0.0150,-0.0050,14.100,1.9042e+06
-0.0350,0.0050,30.900,1.7696e+05
0.0350,0.0350,10.100,9.4029e+01
-0.0050,-0.0350,21.300,2.1802e+05
0.0150,-0.0050,14.300,2.0602e+06
-0.0350,0.0050,31.100,1.5719e+05
-0.0050,-0.0350,21.500,2.0889e+05
0.0150,-0.0050,14.500,2.2184e+06
-0.0350,0.0050,31.300,1.0148e+05
0.0350,0.0350,10.500,6.9890e+02
-0.0050,-0.0350,21.700,1.9697e+05
0.0150,-0.0050,14.700,2.2465e+06
-0.0350,0.0050,31.500,8.1737e+04
0.0350,0.0350,10.700,3.0561e+02
-0.0050,-0.0350,21.900,1.7735e+05
0.0150,-0.0050,14.900,2.1889e+06
-0.0350,0.0050,31.700,7.4733e+04
0.0350,0.0350,10.900,7.3038e+02
-0.0050,-0.0350,22.100,1.8405e+05
0.0150,-0.0050,15.100,2.3207e+06
-0.0350,0.0050,31.900,1.6184e+05
0.0350,0.0350,11.100,1.8138e+03
-0.0050,-0.0350,22.300,1.8219e+05
0.0150,-0.0050,15.300,2.1246e+06
-0.0350,0.0050,32.100,1.1104e+05
0.0350,0.0350,11.300,2.8493e+03
-0.0050,-0.0350,22.500,1.3015e+05
0.0150,-0.0050,15.500,2.1650e+06
0.0350,0.0350,11.500,9.3122e+03
-0.0050,-0.0350,22.700,2.0351e+05
0.0150,-0.0050,15.700,2.1926e+06
0.0350,0.0350,11.700,1.8357e+04
-0.0050,-0.0350,22.900,1.9569e+05
-0.0150,-0.0150,38.300,3.4443e+05
0.0050,0.0150,31.100,1.4170e+06
-0.0150,-0.0150,38.100,3.7364e+05
0.0050,0.0150,30.900,1.4283e+06
-0.0150,-0.0150,37.900,3.7810e+05
0.0050,0.0150,30.700,1.3638e+06
-0.0150,-0.0150,37.700,3.7308e+05
0.0050,0.0150,30.500,1.4688e+06
-0.0150,-0.0150,37.500,3.2676e+05
0.0050,0.0150,30.300,1.6511e+06
0.0350,-0.0250,20.700,2.5237e+04
-0.0150,-0.0150,37.300,4.2086e+05
0.0050,0.0150,30.100,1.6142e+06
0.0350,-0.0250,20.500,3.0556e+04
-0.0150,-0.0150,37.100,4.4744e+05
0.0050,0.0150,29.900,1.6124e+06
0.0350,-0.0250,20.300,2.0355e+04
-0.0150,-0.0150,36.900,3.6754e+05
0.0050,0.0150,29.700,1.7220e+06
0.0350,-0.0250,20.100,3.4854e+04
-0.0150,-0.0150,36.700,4.4656e+05
0.0050,0.0150,29.500,1.4592e+06
0.0350,-0.0250,19.900,2.0298e+04
-0.0150,-0.0150,36.500,4.6392e+05
0.0050,0.0150,29.300,1.6125e+06
0.0350,-0.0250,19.700,3.8140e+04
-0.0150,-0.0150,36.300,5.5158e+05
0.0050,0.0150,29.100,1.6489e+06
0.0350,-0.0250,19.500,6.7542e+04
-0.0150,-0.0150,36.100,5.4446e+05
0.0050,0.0150,28.900,1.8878e+06
0.0350,-0.0250,19.300,2.8819e+04
-0.0150,-0.0150,35.900,4.8692e+05
0.0050,0.0150,28.700,1.6151e+06
0.0350,-0.0250,19.100,2.9615e+04
-0.0150,-0.0150,35.700,5.1725e+05
0.0050,0.0150,28.500,1.8140e+06
0.0350,-0.0250,18.900,5.0756e+04
-0.0150,-0.0150,35.500,5.2008e+05
0.0050,0.0150,28.300,1.7989e+06
0.0350,-0.0250,18.700,3.7650e+04
-0.0150,-0.0150,35.300,6.4453e+05
0.0050,0.0150,28.100,1.6323e+06
0.0350,-0.0250,18.500,3.6155e+04
-0.0150,-0.0150,35.100,6.5035e+05
0.0050,0.0150,27.900,1.7462e+06
-0.0150,-0.0150,34.900,6.1679e+05
0.0050,0.0150,27.700,1.9751e+06
-0.0150,-0.0150,34.700,5.5367e+05
0.0050,0.0150,27.500,1.7065e+06
-0.0150,-0.0350,33.500,2.4004e+04
0.0250,0.0350,22.300,2.3569e+04
0.0050,0.0050,29.500,2.6871e+06
-0.0150,-0.0250,36.700,1.6971e+05
-0.0150,-0.0150,34.500,5.1353e+05
0.0050,0.0150,27.300,1.7862e+06
-0.0150,-0.0350,33.300,1.9277e+04
0.0250,0.0350,22.100,1.2351e+04
0.0050,0.0050,29.300,2.4969e+06
-0.0150,-0.0250,36.500,1.6282e+05
-0.0150,-0.0150,34.300,5.1650e+05
0.0050,0.0150,27.100,1.8382e+06
-0.0150,-0.0350,33.100,3.0513e+04
0.0250,0.0350,21.900,2.6859e+04
0.0050,0.0050,29.100,2.6884e+06
-0.0150,-0.0250,36.300,1.4722e+05
-0.0150,-0.0150,34.100,5.2209e+05
0.0050,0.0150,26.900,1.8543e+06
-0.0150,-0.0350,32.900,4.6668e+04
0.0250,0.0350,21.700,2.2963e+04
0.0050,0.0050,28.900,2.4649e+06
-0.0150,-0.0250,36.100,1.1543e+05
-0.0150,-0.0150,33.900,5.0388e+05
0.0050,0.0150,26.700,1.8470e+06
-0.0150,-0.0350,32.700,2.9300e+04
0.0250,0.0350,21.500,2.1636e+04
0.0050,0.0050,28.700,2.6664e+06
-0.0150,-0.0250,35.900,1.6399e+05
-0.0150,-0.0150,33.700,5.5751e+05
0.0050,0.0150,26.500,1.8567e+06
-0.0150,-0.0350,32.500,4.3924e+04
0.0250,0.0350,21.300,2.9318e+04
0.0050,0.0050,28.500,2.5347e+06
-0.0150,-0.0250,35.700,2.3803e+05
-0.0150,-0.0150,33.500,6.3049e+05
0.0050,0.0150,26.300,1.9639e+06
-0.0150,-0.0350,32.300,7.0576e+04
0.0250,0.0350,21.100,2.6831e+04
0.0050,0.0050,28.300,2.8355e+06
-0.0150,-0.0250,35.500,1.5790e+05
-0.0150,-0.0150,33.300,5.4491e+05
0.0050,0.0150,26.100,1.9670e+06
0.0350,-0.0250,16.500,2.7771e+04
-0.0150,-0.0350,32.100,5.5495e+04
0.0250,0.0350,20.900,2.7879e+04
0.0050,0.0050,28.100,2.7205e+06
0.0250,0.0450,24.100,3.0716e+02
-0.0150,-0.0250,35.300,1.9964e+05
-0.0150,-0.0150,33.100,5.7349e+05
0.0050,0.0150,25.900,1.9342e+06
0.0350,-0.0250,16.300,3.5313e+04
-0.0150,-0.0350,31.900,2.5876e+04
0.0250,0.0350,20.700,2.8400e+04
0.0050,0.0050,27.900,2.7761e+06
-0.0150,-0.0150,32.900,6.5324e+05
0.0050,0.0150,25.700,2.0526e+06
0.0350,-0.0250,16.100,5.1601e+04
-0.0150,-0.0350,31.700,2.7917e+04
0.0250,0.0350,20.500,2.4892e+04
0.0050,0.0050,27.700,3.0163e+06
-0.0150,-0.0150,32.700,7.1728e+05
0.0050,0.0150,25.500,1.8487e+06
0.0350,-0.0250,15.900,4.1559e+04
-0.0150,-0.0350,31.500,3.6129e+04
0.0250,0.0350,20.300,2.6820e+04
0.0050,0.0050,27.500,3.0137e+06
-0.0150,-0.0250,34.700,1.7789e+05
-0.0150,-0.0150,32.500,8.3672e+05
0.0050,0.0150,25.300,1.8269e+06
0.0350,-0.0250,15.700,2.8113e+04
-0.0150,-0.0350,31.300,6.2988e+04
0.0250,0.0350,20.100,1.9635e+04
0.0050,0.0050,27.300,2.9889e+06
-0.0150,-0.0250,34.500,2.0497e+05
-0.0150,-0.0150,32.300,7.8554e+05
0.0050,0.0150,25.100,2.0046e+06
0.0350,-0.0250,15.500,2.1455e+04
-0.0150,-0.0150,32.100,7.9061e+05
0.0350,-0.0250,15.300,4.6746e+04
0.0050,0.0150,24.900,2.0696e+06
-0.0150,-0.0150,31.900,7.4893e+05
0.0050,0.0150,24.700,2.1191e+06
0.0350,-0.0250,15.100,4.0321e+04
-0.0150,-0.0150,31.700,7.2958e+05
0.0050,0.0150,24.500,1.9361e+06
0.0350,-0.0250,14.900,2.4856e+04
-0.0150,-0.0150,31.500,7.8776e+05
0.0050,0.0150,24.300,2.0615e+06
0.0350,-0.0250,14.700,3.5346e+04
-0.0150,-0.0150,31.300,8.1415e+05
0.0050,0.0150,24.100,1.9840e+06
0.0350,-0.0250,14.500,2.9423e+04
-0.0150,-0.0150,31.100,8.4574e+05
0.0050,0.0150,23.900,2.1466e+06
0.0350,-0.0250,14.300,3.4682e+04
-0.0150,-0.0150,30.900,8.2826e+05
0.0050,0.0150,23.700,2.1243e+06
0.0350,-0.0250,14.100,2.6605e+04
-0.0150,-0.0150,30.700,7.9694e+05
0.0050,0.0150,23.500,2.1523e+06
0.0350,-0.0250,13.900,3.7022e+04
-0.0150,-0.0150,30.500,8.9079e+05
0.0050,0.0150,23.300,2.1018e+06
0.0350,-0.0250,13.700,3.7916e+04
-0.0150,-0.0150,30.300,7.8920e+05
0.0050,0.0150,23.100,2.3964e+06
0.0350,-0.0250,13.500,1.8841e+04
-0.0150,-0.0150,30.100,8.9697e+05
0.0050,0.0150,22.900,2.1373e+06
0.0350,-0.0250,13.300,3.4151e+04
-0.0150,-0.0150,29.900,8.5077e+05
0.0050,0.0150,22.700,2.0762e+06
0.0350,-0.0250,13.100,3.9563e+04
-0.0150,-0.0150,29.700,9.1698e+05
0.0050,0.0150,22.500,2.1937e+06
0.0350,-0.0250,12.900,8.6868e+04
-0.0150,-0.0150,29.500,9.1824e+05
0.0050,0.0150,22.300,1.9952e+06
-0.0150,-0.0150,29.300,9.2125e+05
0.0050,0.0150,22.100,2.2430e+06
-0.0150,-0.0150,29.100,9.3826e+05
0.0050,0.0150,21.900,2.2519e+06
-0.0150,-0.0150,28.900,1.0143e+06
0.0050,0.0150,21.700,2.1331e+06
-0.0150,-0.0150,28.700,9.8220e+05
0.0050,0.0150,21.500,2.1575e+06
0.0250,0.0550,17.300,1.0250e+03
-0.0150,-0.0150,28.500,9.8904e+05
0.0050,0.0150,21.300,2.4716e+06
0.0250,0.0550,17.100,5.7612e+03
-0.0150,-0.0150,28.300,9.3241e+05
0.0050,0.0150,21.100,2.2062e+06
-0.0150,-0.0150,28.100,1.0090e+06
0.0050,0.0150,20.900,2.2867e+06
-0.0150,-0.0150,27.900,1.1590e+06
0.0050,0.0150,20.700,2.3540e+06
-0.0150,-0.0150,27.700,1.0051e+06
0.0050,0.0150,20.500,2.2647e+06
-0.0150,-0.0150,27.500,1.0967e+06
0.0050,0.0150,20.300,2.2580e+06
-0.0150,-0.0150,27.300,1.2727e+06
0.0050,0.0150,20.100,2.2999e+06
-0.0150,-0.0150,27.100,1.1257e+06
0.0050,0.0150,19.900,2.2659e+06
-0.0050,-0.0050,23.100,3.8189e+06
-0.0250,-0.0450,27.100,4.4578e+02
0.0150,0.0250,15.900,5.5942e+05
-0.0050,0.0150,33.900,1.0305e+06
0.0250,-0.0250,24.300,1.6237e+05
0.0450,0.0050,17.100,9.8968e+03
-0.0150,0.0050,6.700,1.1014e+06
-0.0050,0.0150,34.100,1.0066e+06
0.0250,-0.0250,24.500,1.4624e+05
0.0450,0.0050,17.300,1.6648e+04
-0.0150,0.0050,6.900,1.2645e+06
-0.0050,0.0150,34.300,9.7464e+05
0.0250,-0.0250,24.700,1.7661e+05
0.0450,0.0050,17.500,1.4097e+04
-0.0150,0.0050,7.100,1.0925e+06
-0.0050,0.0150,34.500,9.7589e+05
0.0250,-0.0250,24.900,1.3090e+05
0.0450,0.0050,17.700,9.5364e+03
-0.0150,0.0050,7.300,1.0803e+06
-0.0350,-0.0350,11.300,8.3245e+02
0.0050,0.0350,0.100,3.9043e+04
-0.0050,0.0150,34.700,1.0455e+06
0.0250,-0.0250,25.100,1.7134e+05
-0.0550,0.0050,3.700,2.7232e+03
0.0450,0.0050,17.900,1.4491e+04
-0.0150,0.0050,7.500,1.1373e+06
-0.0350,-0.0350,11.500,7.0844e+02
0.0050,0.0350,0.300,4.5004e+04
-0.0050,0.0150,34.900,9.9307e+05
0.0250,-0.0250,25.300,1.5849e+05
-0.0550,0.0050,3.900,1.9126e+03
0.0450,0.0050,18.100,1.9868e+04
-0.0150,0.0050,7.700,1.2743e+06
-0.0350,-0.0350,11.700,1.4669e+03
0.0050,0.0350,0.500,8.0481e+04
-0.0050,0.0150,35.100,9.5585e+05
0.0250,-0.0250,25.500,1.8537e+05
-0.0550,0.0050,4.100,1.8370e+03
0.0450,0.0050,18.300,2.0734e+04
-0.0150,0.0050,7.900,1.2259e+06
-0.0350,-0.0350,11.900,1.1766e+03
0.0050,0.0350,0.700,5.8826e+04
-0.0150,0.0050,9.100,1.3504e+06
-0.0350,-0.0350,13.100,5.7684e+03
0.0050,0.0350,1.900,8.7238e+04
-0.0150,0.0050,9.300,1.4595e+06
-0.0350,-0.0350,13.300,6.8689e+03
0.0050,0.0350,2.100,4.9963e+04
-0.0150,0.0050,9.500,1.5534e+06
-0.0350,-0.0350,13.500,6.1341e+03
0.0050,0.0350,2.300,7.1709e+04
-0.0150,0.0050,9.700,1.2683e+06
-0.0350,-0.0350,13.700,8.5424e+02
0.0050,0.0350,2.500,5.5515e+04
-0.0150,0.0050,9.900,1.4214e+06
-0.0350,-0.0350,13.900,2.8050e+03
0.0050,0.0350,2.700,8.1003e+04
-0.0150,0.0050,10.100,1.7052e+06
0.0250,-0.0150,25.900,4.9550e+05
-0.0050,0.0250,35.500,3.7621e+05
0.0250,-0.0150,25.700,4.2800e+05
-0.0050,0.0250,35.300,3.6258e+05
0.0250,-0.0150,25.500,5.1042e+05
-0.0050,0.0250,35.100,3.5718e+05
0.0250,-0.0150,25.300,4.5843e+05
-0.0050,0.0250,34.900,3.6974e+05
0.0250,-0.0150,25.100,5.1221e+05
-0.0050,0.0250,34.700,3.7420e+05
0.0250,-0.0150,24.900,4.0158e+05
-0.0050,0.0250,34.500,3.6850e+05
0.0250,-0.0150,24.700,4.4492e+05
-0.0050,0.0250,34.300,3.8011e+05
0.0250,-0.0150,24.500,4.5537e+05
-0.0050,0.0250,34.100,3.9252e+05
0.0250,-0.0150,24.300,5.3102e+05
-0.0050,0.0250,33.900,3.4631e+05
0.0250,-0.0150,24.100,5.2286e+05
-0.0050,0.0250,33.700,3.7231e+05
0.0250,-0.0050,24.100,8.3401e+05
-0.0050,0.0350,33.700,5.4350e+04
-0.0250,0.0050,40.900,1.3882e+05
0.0250,-0.0150,23.900,5.7780e+05
-0.0050,0.0250,33.500,4.2974e+05
0.0450,0.0150,16.700,8.5896e+03
0.0250,-0.0050,22.900,8.8844e+05
-0.0050,0.0350,32.500,7.1818e+04
0.0050,-0.0350,30.100,1.3540e+05
-0.0250,0.0050,39.700,1.4126e+05
0.0250,-0.0050,22.700,8.8060e+05
-0.0050,0.0350,32.300,7.5482e+04
0.0050,-0.0350,29.900,1.2359e+05
-0.0250,0.0050,39.500,1.3164e+05
0.0250,-0.0050,22.500,8.6685e+05
-0.0050,0.0350,32.100,8.7679e+04
0.0050,-0.0350,29.700,1.4055e+05
-0.0250,0.0050,39.300,1.5715e+05
0.0250,-0.0050,22.300,9.1987e+05
-0.0050,0.0350,31.900,7.2777e+04
0.0050,-0.0350,29.500,1.1642e+05
-0.0250,0.0050,39.100,2.3975e+05
0.0250,-0.0050,22.100,8.4774e+05
-0.0050,0.0350,31.700,8.1524e+04
0.0050,-0.0350,29.300,1.0317e+05
-0.0250,0.0050,38.900,2.4515e+05
0.0250,-0.0050,21.900,9.1614e+05
-0.0050,0.0350,31.500,6.4628e+04
0.0050,-0.0350,29.100,9.7028e+04
-0.0250,0.0050,38.700,2.3796e+05
0.0250,-0.0050,21.700,8.1740e+05
-0.0050,0.0350,31.300,9.8522e+04
0.0050,-0.0350,28.900,1.0053e+05
-0.0250,0.0050,38.500,2.5650e+05
0.0250,-0.0050,21.500,8.8096e+05
-0.0050,0.0350,31.100,1.1018e+05
0.0050,-0.0350,28.700,1.7712e+05
-0.0250,0.0050,38.300,2.5814e+05
0.0250,-0.0050,20.900,7.7757e+05
-0.0050,0.0350,30.500,1.0275e+05
0.0050,-0.0350,28.100,1.1939e+05
-0.0250,0.0050,37.700,2.2047e+05
0.0250,-0.0050,21.100,8.4765e+05
-0.0050,0.0350,30.700,9.9955e+04
0.0050,-0.0350,28.300,1.5039e+05
-0.0250,0.0050,37.900,1.9096e+05
0.0250,-0.0050,21.300,8.5566e+05
-0.0050,0.0350,30.900,1.5094e+05
0.0050,-0.0350,28.500,1.2910e+05
-0.0250,0.0050,38.100,2.7153e+05
0.0150,-0.0050,18.900,2.2450e+06
-0.0150,0.0350,28.500,6.7353e+04
0.0150,-0.0050,18.700,2.3053e+06
-0.0150,0.0350,28.300,3.9172e+04
0.0150,-0.0050,18.500,2.2602e+06
-0.0150,0.0350,28.100,4.8564e+04
0.0150,-0.0050,17.300,2.0644e+06
0.0350,0.0350,13.300,1.7671e+03
-0.0050,-0.0350,24.500,2.2746e+05
0.0150,-0.0050,17.100,2.1518e+06
0.0350,0.0350,13.100,4.3320e+03
-0.0050,-0.0350,24.300,1.4365e+05
-0.0050,-0.0150,26.700,1.6618e+06
0.0150,0.0150,19.500,1.5375e+06
-0.0050,-0.0150,26.500,1.8611e+06
0.0150,0.0150,19.300,1.3756e+06
-0.0050,-0.0150,26.300,1.9251e+06
0.0150,0.0150,19.100,1.5275e+06
-0.0050,-0.0150,26.100,1.7307e+06
0.0150,0.0150,18.900,1.4595e+06
-0.0050,-0.0050,43.300,5.7177e+05
-0.0150,-0.0150,16.100,1.3530e+06
0.0050,0.0150,8.900,1.3451e+06
-0.0050,-0.0050,43.100,5.1176e+05
-0.0150,-0.0150,15.900,1.1380e+06
0.0050,0.0150,8.700,1.2577e+06
-0.0050,-0.0050,42.900,5.7007e+05
-0.0150,-0.0150,15.700,1.1295e+06
0.0050,0.0150,8.500,1.2824e+06
-0.0050,-0.0050,42.700,6.0747e+05
-0.0150,-0.0150,15.500,1.2962e+06
0.0050,0.0150,8.300,1.3345e+06
-0.0050,-0.0050,42.500,6.2333e+05
-0.0150,-0.0150,15.300,1.2143e+06
0.0050,0.0150,8.100,1.1159e+06
-0.0050,-0.0050,42.300,6.4015e+05
-0.0150,-0.0150,15.100,1.1525e+06
0.0050,0.0150,7.900,1.1316e+06
-0.0050,-0.0050,42.100,7.0463e+05
-0.0150,-0.0150,14.900,1.2015e+06
0.0050,0.0150,7.700,1.0846e+06
-0.0050,-0.0050,41.900,6.8194e+05
-0.0150,-0.0150,14.700,1.2977e+06
0.0050,0.0150,7.500,1.0202e+06
-0.0050,-0.0050,41.700,5.9440e+05
-0.0150,-0.0150,14.500,1.1963e+06
0.0050,0.0150,7.300,1.0184e+06
-0.0050,0.0050,40.300,9.4498e+05
0.0150,0.0350,33.100,4.7990e+04
-0.0050,0.0050,40.100,8.7480e+05
0.0150,0.0350,32.900,3.4398e+04
-0.0050,0.0050,39.900,8.4553e+05
0.0150,0.0350,32.700,1.7052e+04
-0.0050,0.0050,39.700,9.1243e+05
0.0150,0.0350,32.500,2.3403e+04
-0.0150,-0.0450,18.900,5.3826e+03
0.0250,0.0250,7.700,1.8193e+05
0.0050,-0.0050,14.900,6.8328e+06
-0.0250,0.0350,24.500,1.7776e+04
-0.0150,-0.0450,18.700,2.6475e+04
0.0250,0.0250,7.500,1.5721e+05
0.0050,-0.0050,14.700,6.7085e+06
-0.0250,0.0350,24.300,8.2049e+03
-0.0150,-0.0450,18.500,1.8663e+04
0.0250,0.0250,7.300,1.0064e+05
0.0050,-0.0050,14.500,6.8655e+06
-0.0250,0.0350,24.100,7.9991e+03
0.0250,0.0350,10.500,4.4507e+04
-0.0150,-0.0350,21.700,7.8216e+04
-0.0150,-0.0450,18.300,2.2077e+04
0.0250,0.0250,7.100,1.4875e+05
0.0050,-0.0050,14.300,7.0421e+06
-0.0250,0.0350,23.900,1.5856e+04
0.0250,0.0350,10.300,3.5327e+04
-0.0150,-0.0350,21.500,9.0033e+04
-0.0150,-0.0450,18.100,1.7103e+04
0.0250,0.0250,6.900,1.4993e+05
0.0050,-0.0050,14.100,7.1412e+06
-0.0250,0.0350,23.700,5.8618e+04
0.0250,0.0350,10.100,4.6956e+04
-0.0150,-0.0350,21.300,1.1221e+05
-0.0150,-0.0450,17.900,8.7096e+03
0.0250,0.0250,6.700,1.5098e+05
0.0050,-0.0050,13.900,6.9021e+06
-0.0250,0.0350,23.500,2.3371e+04
0.0250,0.0350,9.900,5.5794e+04
-0.0150,-0.0350,21.100,2.0233e+05
-0.0150,-0.0450,17.700,7.4630e+03
0.0250,0.0250,6.500,1.3131e+05
0.0050,-0.0050,13.700,7.1587e+06
-0.0250,0.0350,23.300,3.3158e+04
0.0250,0.0350,9.700,5.7587e+04
-0.0150,-0.0350,20.900,1.6033e+05
0.0250,0.0150,6.100,2.8340e+05
0.0050,-0.0150,13.300,2.0916e+06
-0.0250,0.0250,22.900,1.6305e+05
0.0250,0.0150,6.300,3.7615e+05
0.0050,-0.0150,13.500,2.0664e+06
-0.0250,0.0250,23.100,2.0039e+05
0.0250,0.0150,6.500,3.4590e+05
0.0050,-0.0150,13.700,2.0815e+06
-0.0250,0.0250,23.300,1.6475e+05
0.0250,0.0150,6.700,3.7356e+05
0.0050,-0.0150,13.900,1.9118e+06
-0.0250,0.0250,23.500,1.7817e+05
0.0250,0.0150,6.900,3.7312e+05
0.0050,-0.0150,14.100,2.0550e+06
-0.0250,0.0250,23.700,1.6979e+05
0.0250,0.0150,7.100,3.1613e+05
0.0050,-0.0150,14.300,2.1044e+06
-0.0250,0.0250,23.900,1.8558e+05
0.0250,0.0150,8.900,4.5258e+05
0.0050,-0.0150,16.100,2.0644e+06
0.0250,0.0150,8.700,4.4049e+05
0.0050,-0.0150,15.900,2.0100e+06
0.0250,0.0150,8.500,4.3466e+05
0.0050,-0.0150,15.700,2.0386e+06
0.0250,0.0150,8.300,4.5191e+05
0.0050,-0.0150,15.500,2.0812e+06
0.0250,0.0150,8.100,4.1566e+05
0.0050,-0.0150,15.300,2.1231e+06
0.0250,0.0150,7.900,3.8109e+05
0.0050,-0.0150,15.100,1.9730e+06
0.0250,0.0150,7.700,3.7805e+05
0.0050,-0.0150,14.900,2.0478e+06
0.0250,0.0150,7.500,3.8245e+05
0.0050,-0.0150,14.700,2.1257e+06
0.0250,0.0150,7.300,3.3854e+05
0.0050,-0.0150,14.500,2.0303e+06
-0.0250,0.0250,24.100,1.3993e+05
0.0250,0.0050,33.300,3.5255e+05
0.0050,-0.0250,40.500,1.3861e+05
0.0250,0.0050,33.500,4.0885e+05
0.0050,-0.0250,40.700,1.9802e+05
0.0250,0.0050,33.700,3.8439e+05
0.0050,-0.0250,40.900,1.3729e+05
0.0250,0.0050,33.900,3.6461e+05
0.0050,-0.0250,41.100,1.0918e+05
0.0250,0.0050,34.100,4.0228e+05
0.0050,-0.0250,41.300,1.1487e+05
0.0250,0.0050,34.300,3.7703e+05
0.0050,-0.0250,41.500,1.0393e+05
0.0250,0.0050,34.500,3.9175e+05
0.0050,-0.0250,41.700,7.6334e+04
0.0050,-0.0250,24.300,6.9419e+05
0.0250,0.0050,17.100,9.3438e+05
-0.0250,0.0150,33.900,2.7778e+05
0.0050,-0.0250,24.500,6.7560e+05
0.0250,0.0050,17.300,9.3666e+05
-0.0250,0.0150,34.100,2.3682e+05
0.0050,-0.0250,26.700,6.7346e+05
0.0250,0.0050,19.500,7.6675e+05
-0.0250,0.0150,36.300,1.3944e+05
0.0050,-0.0250,26.500,6.9731e+05
0.0250,0.0050,19.300,7.2769e+05
-0.0250,0.0150,36.100,1.8469e+05
-0.0050,-0.0250,25.700,7.9513e+05
0.0150,0.0050,18.500,2.2436e+06
-0.0050,-0.0250,25.900,7.1004e+05
0.0150,0.0050,18.700,2.2776e+06
-0.0050,-0.0250,26.100,7.1520e+05
0.0150,0.0050,18.900,2.3956e+06
-0.0050,-0.0250,26.300,6.6396e+05
0.0150,0.0050,19.100,2.1491e+06
0.0050,-0.0250,26.300,6.8329e+05
0.0250,0.0050,19.100,7.1388e+05
-0.0250,0.0150,35.900,1.4552e+05
0.0150,0.0150,12.700,1.1369e+06
-0.0050,-0.0150,19.900,2.0843e+06
0.0150,0.0150,12.900,1.1405e+06
